#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      246.5   120.0    74.4   114.4   126.6   220.9   284.0   319.6   343.8   370.2   400.2   448.3   546.4   757.7  1791.0  90077.4    90000  1745250728186  1745250733387
read      250.5   123.4    74.4   115.9   128.8   222.7   286.7   323.6   348.9   376.4   409.2   461.0   564.9   735.6  1982.6  95034.6    95000  1745250734891  1745250740092
read      248.9   119.4    74.4   115.6   127.9   216.6   282.6   323.4   350.8   379.9   414.7   467.7   578.0   745.9  1706.5  99843.3   100000  1745250741596  1745250746797
read      251.0   124.6    74.4   117.2   129.7   218.4   282.6   322.9   350.9   381.0   416.7   470.6   590.5   841.4  2578.9 104846.5   105000  1745250748301  1745250753503
read      257.5   127.3    74.4   119.6   132.3   220.9   287.3   331.0   361.4   394.3   434.9   496.2   624.6   841.6  1982.3 110069.0   110000  1745250755006  1745250760208
read      275.0   154.6    74.4   122.2   136.1   229.9   304.2   356.0   390.6   429.1   475.4   546.1   698.6  1007.3  4164.8 115100.4   115000  1745250761711  1745250766916
read      262.0   131.9    74.4   120.8   134.5   224.0   290.1   336.7   369.0   403.5   446.4   506.2   631.3   842.4  2362.5 119809.7   120000  1745250768420  1745250773622
read      318.8   221.2    74.4   130.3   145.0   235.4   323.9   405.2   463.2   527.9   608.6   734.4  1087.5  1575.6  3479.4 125144.5   125000  1745250775125  1745250780332
read      343.4   270.9    80.4   133.6   148.8   232.9   323.9   428.7   506.6   595.7   701.8   875.5  1264.2  1863.8  6486.0 129903.1   130000  1745250781836  1745250787037
read      471.2   513.9    74.4   164.5   182.8   249.1   291.4   370.3   681.3  1067.6  1320.6  1476.5  2329.7  3824.4  7882.8 131587.3   135000  1745250788540  1745250793742
read      482.7   529.4    74.4   160.6   180.3   255.1   300.2   385.5   714.4  1121.6  1338.5  1487.4  2452.6  3781.9  8009.1 131493.6   140000  1745250795246  1745250800448
read      416.9   402.6    68.9   140.7   157.7   240.9   337.9   487.8   619.8   787.4   982.8  1269.5  1756.2  3071.5  7358.5 140041.7   145000  1745250801951  1745250807152
read      498.9   627.6    80.4   163.6   186.0   253.3   289.3   327.4   479.0  1217.5  1386.9  1558.8  3269.4  6014.6  8067.5 130797.0   150000  1745250808656  1745250813857
read      501.1   601.5    80.4   164.7   186.8   258.4   297.8   352.3   648.7  1193.8  1378.3  1546.3  2994.1  5194.4  8108.9 130100.8   155000  1745250815360  1745250820560
read      491.3   598.2    80.4   171.8   189.8   251.6   286.8   330.4   543.0  1140.1  1364.1  1546.1  3108.8  4851.4  8017.0 132722.2   160000  1745250822064  1745250827272
read      504.9   624.8    80.4   161.2   182.5   259.1   299.0   342.1   508.6  1214.8  1398.4  1575.3  3262.2  4881.4  8053.4 129184.9   165000  1745250828776  1745250833975
read      503.2   596.9    80.4   163.4   183.6   259.5   304.0   359.6   653.2  1222.8  1388.9  1553.5  2944.6  5279.9  8044.9 129409.9   170000  1745250835478  1745250840678
read      511.5   610.8    80.4   167.2   189.2   265.1   311.2   374.5   664.2  1160.6  1381.3  1570.2  3173.8  5020.4  8066.1 127460.8   175000  1745250842182  1745250847383
read      514.8   643.5    80.4   163.9   189.0   263.4   300.7   342.8   535.3  1232.4  1406.1  1586.4  3304.4  5589.5  8120.8 127073.2   180000  1745250848886  1745250854095
read      518.7   625.7    74.4   165.0   187.6   267.5   315.8   373.5   647.2  1211.8  1402.5  1588.3  3219.8  4879.2  8101.5 125828.9   185000  1745250855598  1745250860801
read      507.6   626.3    74.4   164.9   184.8   259.0   306.3   359.1   554.6  1204.3  1398.5  1589.0  3230.8  5507.3  8099.8 128688.6   190000  1745250862305  1745250867506
read      502.4   624.2    80.4   166.3   185.1   254.4   301.3   358.0   537.5  1168.1  1376.5  1574.9  3272.1  5182.6  8035.6 130003.7   195000  1745250869010  1745250874211
read      516.7   646.7    80.4   162.3   184.0   267.4   312.0   362.1   567.7  1168.0  1395.8  1605.7  3299.9  5703.2  8107.0 126567.7   200000  1745250875715  1745250880916
read      534.1   650.7    74.4   165.7   190.0   276.2   320.9   375.2   661.9  1248.5  1426.2  1608.4  3329.2  5511.4  8083.4 122374.3   205000  1745250882421  1745250887621
read      499.4   616.1    80.4   164.4   185.6   256.0   294.9   340.4   531.5  1186.3  1383.0  1562.9  3245.5  4936.4  8059.8 130830.4   210000  1745250889124  1745250894328
read      497.2   617.1    80.4   160.9   182.1   255.2   293.3   335.3   518.3  1185.7  1377.1  1555.2  3240.6  5205.1  8107.6 131324.1   215000  1745250895831  1745250901038
read      493.6   632.4    74.4   163.1   181.5   252.4   293.6   338.3   475.7  1037.6  1354.8  1572.1  3263.4  5421.4  8104.6 132498.4   220000  1745250902542  1745250907744
