#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      228.5   107.1    74.4   113.1   124.9   208.9   258.4   287.2   307.6   330.8   358.7   397.3   468.7   752.5  2711.5  90130.9    90000  1745248823416  1745248828617
read      230.7   101.3    74.4   114.4   126.9   212.4   261.9   290.6   310.6   333.4   361.4   399.9   468.2   576.5  2431.6  95060.2    95000  1745248830121  1745248835322
read      234.4   102.7    68.9   115.5   128.7   217.1   265.8   293.7   313.6   336.5   364.7   403.4   478.0   612.3  2872.9 100162.0   100000  1745248836825  1745248842026
read      237.9   106.8    74.4   117.5   131.2   220.4   269.4   297.1   317.1   340.5   369.3   410.2   489.1   614.1  2678.7 104998.6   105000  1745248843530  1745248848735
read      237.6   106.4    74.4   117.8   131.7   221.1   269.1   296.3   315.6   338.3   366.1   404.7   479.9   619.9  2855.2 109922.9   110000  1745248850239  1745248855441
read      249.4   101.8    74.4   122.5   138.1   232.2   282.4   310.5   330.7   354.3   384.2   428.8   521.5   678.7  2029.2 114807.9   115000  1745248856944  1745248862146
read      252.3   118.8    74.4   127.7   143.5   235.9   283.8   310.5   329.4   351.2   378.9   420.3   501.0   675.5  4285.1 120134.5   120000  1745248863649  1745248868848
read      257.5   106.4    68.9   131.3   148.5   242.5   290.3   316.8   335.9   358.1   385.8   426.9   508.5   655.4  3210.7 124898.2   125000  1745248870352  1745248875555
read      278.2   105.9    74.4   142.0   161.2   263.9   313.6   341.1   361.4   384.8   414.6   459.9   548.9   689.2  2072.7 130034.0   130000  1745248877059  1745248882260
read      360.0   148.1    80.4   181.5   207.7   338.8   407.0   445.4   471.7   503.1   541.2   593.2   691.2   862.3  3664.5 134798.6   135000  1745248883764  1745248888966
read      413.5   163.1    80.4   221.3   248.3   381.5   478.5   524.3   552.6   583.1   617.8   664.3   744.6   912.3  4647.0 138966.2   140000  1745248890469  1745248895670
read      471.7   172.0    86.8   279.3   304.1   399.2   542.8   626.0   661.2   692.7   725.1   766.3   846.8  1098.9  2643.7 134889.8   145000  1745248897174  1745248902378
read      458.6   182.1    93.8   262.1   287.5   393.0   545.5   606.1   636.0   664.8   693.3   735.4   805.6   964.2  4329.6 138392.0   150000  1745248903881  1745248909083
read      489.8   189.6   101.3   291.5   317.6   412.7   556.7   654.6   692.7   723.0   754.9   796.2   869.3  1055.7  4324.1 131797.0   155000  1745248910587  1745248915787
read      482.6   176.9   101.3   283.7   309.1   409.1   558.2   641.1   675.3   708.2   739.9   785.7   865.5  1013.3  2671.0 133851.2   160000  1745248917290  1745248922491
read      474.5   181.9   101.3   280.8   305.4   399.6   549.5   634.2   667.5   698.4   728.9   770.1   849.5  1000.8  5287.1 136136.6   165000  1745248923994  1745248929197
read      483.9   184.3    93.8   288.5   314.1   408.7   541.4   644.6   681.7   714.8   746.0   790.3   865.2  1016.7  4484.2 133554.0   170000  1745248930700  1745248935899
read      483.0   185.5   101.3   291.2   315.6   404.3   539.9   647.5   684.7   715.7   744.7   787.2   861.9  1016.0  4490.2 133855.5   175000  1745248937402  1745248942606
read      481.1   190.8    86.8   284.6   309.4   406.0   550.6   642.8   675.7   707.9   739.2   784.9   862.0  1009.8  5860.8 134395.2   180000  1745248944109  1745248949310
read      487.6   188.1    86.8   290.7   316.9   412.4   548.7   650.7   689.1   720.5   751.9   793.8   866.1  1013.7  3686.4 132586.4   185000  1745248950813  1745248956015
read      487.1   178.5    86.8   297.8   321.1   406.9   548.1   657.8   695.3   723.3   752.1   792.1   862.5   990.5  2194.3 132798.4   190000  1745248957518  1745248962722
read      481.5   186.7   101.3   289.0   313.0   401.6   553.5   649.2   682.0   711.4   739.1   780.6   855.7  1237.2  5678.4 134234.0   195000  1745248964226  1745248969428
read      479.6   191.3    93.8   285.1   309.7   402.8   544.9   642.0   675.5   707.4   737.6   780.8   857.4  1122.6  5840.7 134802.2   200000  1745248970932  1745248976135
read      487.9   177.1    80.4   297.3   321.4   410.7   538.0   653.9   694.4   724.7   756.7   795.8   865.2  1007.1  3076.1 132515.5   205000  1745248977639  1745248982841
read      480.6   185.9   101.3   282.2   308.4   408.3   548.0   635.7   672.6   706.7   739.3   784.5   860.5  1009.5  4918.2 134439.9   210000  1745248984344  1745248989545
read      472.5   185.1   101.3   271.8   299.1   408.1   540.4   615.3   652.4   686.7   723.6   770.4   853.5   992.8  5082.7 136837.0   215000  1745248991048  1745248996251
read      477.2   182.4   101.3   282.4   306.6   400.5   562.7   641.5   670.9   700.2   729.3   768.4   840.9   990.5  4448.8 135458.0   220000  1745248997754  1745249002962
